load_scale,comms_duty_scale,payload_duty_scale,eclipse_fraction,eta_cell,f_array,f_eol_pv,eta_sun_path,eta_recharge_path,eta_discharge,f_cap_eol_batt,passed,failure_mode,recharge_margin,dod_actual,min_soc,recharge_utilization
1.0206366305797994,0.8929561184731157,0.8708215219878509,0.3515436157901181,0.26571777065355917,0.8799438528674248,0.8264207820064825,0.8924268568383087,0.8511646808356598,0.9160313527640145,0.7468554567365353,True,,2.2064125810662585,0.18221949706150808,0.8177805029384919,0.45096152104778636
1.021541050150394,1.0774114114508575,0.9674072658829859,0.3491945913718161,0.295874264383193,0.885233623765743,0.8434687937596295,0.8989701321936497,0.8898599973311632,0.9264989951593775,0.8500699508858665,True,,2.868021838657945,0.1613663467040578,0.8386336532959422,0.29489911565995947
1.107082380043523,1.048090293453229,1.2207752160250789,0.34377335253905406,0.3105403782023892,0.8907930863239775,0.8265483748142597,0.9059069169888299,0.8338790798611904,0.9308608242448293,0.7689546176119985,True,,2.4477103040815846,0.18911775499312555,0.8108822450068744,0.3284612720592189
0.9796792491807692,1.0899275485098643,1.2027563658058682,0.337584789748791,0.30870719970434607,0.8292103157432684,0.8570696074572175,0.9778168449900314,0.8455940820167055,0.9491972481133025,0.8121096870363491,True,,3.15173376814009,0.15385145089886765,0.8461485491011324,0.26668070839120617
0.9743878635464231,1.0826473428918506,0.8028406541101532,0.3661371422338385,0.2962388714967744,0.8560320052326855,0.9046381750112097,0.8960628865157344,0.8656805809004534,0.9344123415559019,0.7897252979874683,True,,3.089523777188165,0.17124083299572268,0.8287591670042773,0.2857674563442267
0.9593113635876062,1.313157105444273,0.9451045534401691,0.3952288287345112,0.29923002522550146,0.8599980693859071,0.8502150579914152,0.9035831483280359,0.8315489488388994,0.9265678039577121,0.7845798840575211,True,,2.3661005784436835,0.18781812988779767,0.8121818701122023,0.3677507231668688
1.0307989711287748,0.8878211758829635,1.288209513444545,0.38700163779790625,0.2925422052985085,0.7987837699556636,0.8223166507924227,0.9347475001655665,0.8261021259365308,0.9399103445482502,0.8162585920864205,True,,1.714856306886093,0.17858988442126522,0.8214101155787348,0.5547896825394101
1.0564486146360446,0.7570864384847817,0.9899233298957916,0.3717835398981394,0.2955255158630804,0.8547178132416259,0.8452593169805425,0.9110872198598546,0.9061767378696962,0.9205433358648122,0.7779251678285949,True,,2.45164461560644,0.18609385015506885,0.8139061498449311,0.3357335788364427
0.9943026271172563,0.8424170505892714,1.042513377182389,0.30785776164062717,0.3094016081366296,0.8541612688914811,0.8118732381868048,0.8664067076018573,0.8667249696381704,0.9572675551688616,0.7354620621240323,True,,3.4235056476464103,0.15244761884533053,0.8475523811546695,0.24379893147298176
0.9579921761518736,0.8944522246252613,1.1690397874990115,0.3187090103321541,0.28875167873466145,0.872359319131142,0.9362047289035272,0.9343809783520746,0.8864661070070159,0.956133318077272,0.7933690403619299,True,,4.225402045761816,0.14158319408570919,0.8584168059142908,0.20329097152214956
